3136	Telugu Vowel Sign Ii
3137	Telugu Vowel Sign U
3138	Telugu Vowel Sign Uu
3139	Telugu Vowel Sign Vocalic R
3140	Telugu Vowel Sign Vocalic Rr
3142	Telugu Vowel Sign E
3143	Telugu Vowel Sign Ee
3144	Telugu Vowel Sign Ai
3146	Telugu Vowel Sign O
3147	Telugu Vowel Sign Oo
3148	Telugu Vowel Sign Au
3149	Telugu Sign Virama
3157	Telugu Length Mark
3158	Telugu Ai Length Mark
3160	Telugu Letter Tsa
3161	Telugu Letter Dza
3168	Telugu Letter Vocalic Rr
3169	Telugu Letter Vocalic Ll
3170	Telugu Vowel Sign Vocalic L
3171	Telugu Vowel Sign Vocalic Ll
3174	Telugu Digit Zero
3175	Telugu Digit One
3176	Telugu Digit Two
3177	Telugu Digit Three
3178	Telugu Digit Four
3179	Telugu Digit Five
3180	Telugu Digit Six
3181	Telugu Digit Seven
3182	Telugu Digit Eight
3183	Telugu Digit Nine
3192	Telugu Fraction Digit Zero For Odd Powers Of Four
3193	Telugu Fraction Digit One For Odd Powers Of Four
3194	Telugu Fraction Digit Two For Odd Powers Of Four
3195	Telugu Fraction Digit Three For Odd Powers Of Four
3196	Telugu Fraction Digit One For Even Powers Of Four
3197	Telugu Fraction Digit Two For Even Powers Of Four
3198	Telugu Fraction Digit Three For Even Powers Of Four
3199	Telugu Sign Tuumu
3202	Kannada Sign Anusvara
3203	Kannada Sign Visarga
3205	Kannada Letter A
3206	Kannada Letter Aa
3207	Kannada Letter I
3208	Kannada Letter Ii
3209	Kannada Letter U
3210	Kannada Letter Uu
3211	Kannada Letter Vocalic R
3212	Kannada Letter Vocalic L
3214	Kannada Letter E
3215	Kannada Letter Ee
3216	Kannada Letter Ai
3218	Kannada Letter O
3219	Kannada Letter Oo
3220	Kannada Letter Au
3221	Kannada Letter Ka
3222	Kannada Letter Kha
3223	Kannada Letter Ga
3224	Kannada Letter Gha
3225	Kannada Letter Nga
3226	Kannada Letter Ca
3227	Kannada Letter Cha
3228	Kannada Letter Ja
3229	Kannada Letter Jha
3230	Kannada Letter Nya
3231	Kannada Letter Tta
3232	Kannada Letter Ttha
3233	Kannada Letter Dda
3234	Kannada Letter Ddha
3235	Kannada Letter Nna
3236	Kannada Letter Ta
3237	Kannada Letter Tha
3238	Kannada Letter Da
3239	Kannada Letter Dha
3240	Kannada Letter Na
3242	Kannada Letter Pa
3243	Kannada Letter Pha
3244	Kannada Letter Ba
3245	Kannada Letter Bha
3246	Kannada Letter Ma
3247	Kannada Letter Ya
3248	Kannada Letter Ra
3249	Kannada Letter Rra
3250	Kannada Letter La
3251	Kannada Letter Lla
3253	Kannada Letter Va
3254	Kannada Letter Sha
3255	Kannada Letter Ssa
3256	Kannada Letter Sa
3257	Kannada Letter Ha
3260	Kannada Sign Nukta
3261	Kannada Sign Avagraha
3262	Kannada Vowel Sign Aa
3263	Kannada Vowel Sign I
3264	Kannada Vowel Sign Ii
3265	Kannada Vowel Sign U
3266	Kannada Vowel Sign Uu
3267	Kannada Vowel Sign Vocalic R
3268	Kannada Vowel Sign Vocalic Rr
3270	Kannada Vowel Sign E
3271	Kannada Vowel Sign Ee
3272	Kannada Vowel Sign Ai
3274	Kannada Vowel Sign O
3275	Kannada Vowel Sign Oo
3276	Kannada Vowel Sign Au
3277	Kannada Sign Virama
3285	Kannada Length Mark
3286	Kannada Ai Length Mark
3294	Kannada Letter Fa
3296	Kannada Letter Vocalic Rr
3297	Kannada Letter Vocalic Ll
3298	Kannada Vowel Sign Vocalic L
3299	Kannada Vowel Sign Vocalic Ll
3302	Kannada Digit Zero
3303	Kannada Digit One
3304	Kannada Digit Two
3305	Kannada Digit Three
3306	Kannada Digit Four
3307	Kannada Digit Five
3308	Kannada Digit Six
3309	Kannada Digit Seven
3310	Kannada Digit Eight
3311	Kannada Digit Nine
3313	Kannada Sign Jihvamuliya
3314	Kannada Sign Upadhmaniya
3330	Malayalam Sign Anusvara
3331	Malayalam Sign Visarga
3333	Malayalam Letter A
3334	Malayalam Letter Aa
3335	Malayalam Letter I
3336	Malayalam Letter Ii
3337	Malayalam Letter U
3338	Malayalam Letter Uu
3339	Malayalam Letter Vocalic R
3340	Malayalam Letter Vocalic L
3342	Malayalam Letter E
3343	Malayalam Letter Ee
3344	Malayalam Letter Ai
3346	Malayalam Letter O
3347	Malayalam Letter Oo
3348	Malayalam Letter Au
3349	Malayalam Letter Ka
3350	Malayalam Letter Kha
3351	Malayalam Letter Ga
3352	Malayalam Letter Gha
3353	Malayalam Letter Nga
3354	Malayalam Letter Ca
3355	Malayalam Letter Cha
3356	Malayalam Letter Ja
3357	Malayalam Letter Jha
3358	Malayalam Letter Nya
3359	Malayalam Letter Tta
3360	Malayalam Letter Ttha
3361	Malayalam Letter Dda
3362	Malayalam Letter Ddha
3363	Malayalam Letter Nna
3364	Malayalam Letter Ta
3365	Malayalam Letter Tha
3366	Malayalam Letter Da
3367	Malayalam Letter Dha
3368	Malayalam Letter Na
3370	Malayalam Letter Pa
3371	Malayalam Letter Pha
3372	Malayalam Letter Ba
3373	Malayalam Letter Bha
3374	Malayalam Letter Ma
3375	Malayalam Letter Ya
3376	Malayalam Letter Ra
3377	Malayalam Letter Rra
3378	Malayalam Letter La
3379	Malayalam Letter Lla
3380	Malayalam Letter Llla
3381	Malayalam Letter Va
3382	Malayalam Letter Sha
3383	Malayalam Letter Ssa
3384	Malayalam Letter Sa
3385	Malayalam Letter Ha
3389	Malayalam Sign Avagraha
3390	Malayalam Vowel Sign Aa
3391	Malayalam Vowel Sign I
3392	Malayalam Vowel Sign Ii
3393	Malayalam Vowel Sign U
3394	Malayalam Vowel Sign Uu
3395	Malayalam Vowel Sign Vocalic R
3396	Malayalam Vowel Sign Vocalic Rr
3398	Malayalam Vowel Sign E
3399	Malayalam Vowel Sign Ee
3400	Malayalam Vowel Sign Ai
3402	Malayalam Vowel Sign O
3403	Malayalam Vowel Sign Oo
3404	Malayalam Vowel Sign Au
3405	Malayalam Sign Virama
3415	Malayalam Au Length Mark
3424	Malayalam Letter Vocalic Rr
3425	Malayalam Letter Vocalic Ll
3426	Malayalam Vowel Sign Vocalic L
3427	Malayalam Vowel Sign Vocalic Ll
3430	Malayalam Digit Zero
3431	Malayalam Digit One
3432	Malayalam Digit Two
3433	Malayalam Digit Three
3434	Malayalam Digit Four
3435	Malayalam Digit Five
3436	Malayalam Digit Six
3437	Malayalam Digit Seven
3438	Malayalam Digit Eight
3439	Malayalam Digit Nine
3440	Malayalam Number Ten
3441	Malayalam Number One Hundred
3442	Malayalam Number One Thousand
3443	Malayalam Fraction One Quarter
3444	Malayalam Fraction One Half
3445	Malayalam Fraction Three Quarters
3449	Malayalam Date Mark
3450	Malayalam Letter Chillu Nn
3451	Malayalam Letter Chillu N
3452	Malayalam Letter Chillu Rr
3453	Malayalam Letter Chillu L
3454	Malayalam Letter Chillu Ll
3455	Malayalam Letter Chillu K
3458	Sinhala Sign Anusvaraya
3459	Sinhala Sign Visargaya
3461	Sinhala Letter Ayanna
3462	Sinhala Letter Aayanna
3463	Sinhala Letter Aeyanna
3464	Sinhala Letter Aeeyanna
3465	Sinhala Letter Iyanna
3466	Sinhala Letter Iiyanna
3467	Sinhala Letter Uyanna
3468	Sinhala Letter Uuyanna
3469	Sinhala Letter Iruyanna
3470	Sinhala Letter Iruuyanna
3471	Sinhala Letter Iluyanna
3472	Sinhala Letter Iluuyanna
3473	Sinhala Letter Eyanna
3474	Sinhala Letter Eeyanna
3475	Sinhala Letter Aiyanna
3476	Sinhala Letter Oyanna
3477	Sinhala Letter Ooyanna
3478	Sinhala Letter Auyanna
3482	Sinhala Letter Alpapraana Kayanna
3483	Sinhala Letter Mahaapraana Kayanna
3484	Sinhala Letter Alpapraana Gayanna
3485	Sinhala Letter Mahaapraana Gayanna
3486	Sinhala Letter Kantaja Naasikyaya
3487	Sinhala Letter Sanyaka Gayanna
3488	Sinhala Letter Alpapraana Cayanna
3489	Sinhala Letter Mahaapraana Cayanna
3490	Sinhala Letter Alpapraana Jayanna
3491	Sinhala Letter Mahaapraana Jayanna
3492	Sinhala Letter Taaluja Naasikyaya
3493	Sinhala Letter Taaluja Sanyooga Naaksikyaya
3494	Sinhala Letter Sanyaka Jayanna
3495	Sinhala Letter Alpapraana Ttayanna
3496	Sinhala Letter Mahaapraana Ttayanna
3497	Sinhala Letter Alpapraana Ddayanna
3498	Sinhala Letter Mahaapraana Ddayanna
3499	Sinhala Letter Muurdhaja Nayanna
3500	Sinhala Letter Sanyaka Ddayanna
3501	Sinhala Letter Alpapraana Tayanna
3502	Sinhala Letter Mahaapraana Tayanna
3503	Sinhala Letter Alpapraana Dayanna
3504	Sinhala Letter Mahaapraana Dayanna
3505	Sinhala Letter Dantaja Nayanna
3507	Sinhala Letter Sanyaka Dayanna
3508	Sinhala Letter Alpapraana Payanna
3509	Sinhala Letter Mahaapraana Payanna
3510	Sinhala Letter Alpapraana Bayanna
3511	Sinhala Letter Mahaapraana Bayanna
3512	Sinhala Letter Mayanna
3513	Sinhala Letter Amba Bayanna
3514	Sinhala Letter Yayanna
3515	Sinhala Letter Rayanna
3517	Sinhala Letter Dantaja Layanna
3520	Sinhala Letter Vayanna
3521	Sinhala Letter Taaluja Sayanna
3522	Sinhala Letter Muurdhaja Sayanna
3523	Sinhala Letter Dantaja Sayanna
3524	Sinhala Letter Hayanna
3525	Sinhala Letter Muurdhaja Layanna
3526	Sinhala Letter Fayanna
3530	Sinhala Sign Al-lakuna
3535	Sinhala Vowel Sign Aela-pilla
3536	Sinhala Vowel Sign Ketti Aeda-pilla
3537	Sinhala Vowel Sign Diga Aeda-pilla
3538	Sinhala Vowel Sign Ketti Is-pilla
3539	Sinhala Vowel Sign Diga Is-pilla
3540	Sinhala Vowel Sign Ketti Paa-pilla
3542	Sinhala Vowel Sign Diga Paa-pilla
3544	Sinhala Vowel Sign Gaetta-pilla
3545	Sinhala Vowel Sign Kombuva
3546	Sinhala Vowel Sign Diga Kombuva
3547	Sinhala Vowel Sign Kombu Deka
3548	Sinhala Vowel Sign Kombuva Haa Aela-pilla
3549	Sinhala Vowel Sign Kombuva Haa Diga Aela-pilla
3550	Sinhala Vowel Sign Kombuva Haa Gayanukitta
3551	Sinhala Vowel Sign Gayanukitta
3570	Sinhala Vowel Sign Diga Gaetta-pilla
3571	Sinhala Vowel Sign Diga Gayanukitta
3572	Sinhala Punctuation Kunddaliya
3585	Thai Character Ko Kai
3586	Thai Character Kho Khai
3587	Thai Character Kho Khuat
3588	Thai Character Kho Khwai
3589	Thai Character Kho Khon
3590	Thai Character Kho Rakhang
3591	Thai Character Ngo Ngu
3592	Thai Character Cho Chan
3593	Thai Character Cho Ching
3594	Thai Character Cho Chang
3595	Thai Character So So
3596	Thai Character Cho Choe
3597	Thai Character Yo Ying
3598	Thai Character Do Chada
3599	Thai Character To Patak
3600	Thai Character Tho Than
3601	Thai Character Tho Nangmontho
3602	Thai Character Tho Phuthao
3603	Thai Character No Nen
3604	Thai Character Do Dek
3605	Thai Character To Tao
3606	Thai Character Tho Thung
3607	Thai Character Tho Thahan
3608	Thai Character Tho Thong
3609	Thai Character No Nu
3610	Thai Character Bo Baimai
3611	Thai Character Po Pla
3612	Thai Character Pho Phung
3613	Thai Character Fo Fa
3614	Thai Character Pho Phan
3615	Thai Character Fo Fan
3616	Thai Character Pho Samphao
3617	Thai Character Mo Ma
3618	Thai Character Yo Yak
3619	Thai Character Ro Rua
3620	Thai Character Ru
3621	Thai Character Lo Ling
3622	Thai Character Lu
3623	Thai Character Wo Waen
3624	Thai Character So Sala
3625	Thai Character So Rusi
3626	Thai Character So Sua
3627	Thai Character Ho Hip
3628	Thai Character Lo Chula
3629	Thai Character O Ang
3630	Thai Character Ho Nokhuk
3631	Thai Character Paiyannoi
3632	Thai Character Sara A
3633	Thai Character Mai Han-akat
3634	Thai Character Sara Aa
3635	Thai Character Sara Am
3636	Thai Character Sara I
3637	Thai Character Sara Ii
3638	Thai Character Sara Ue
3639	Thai Character Sara Uee
3640	Thai Character Sara U
3641	Thai Character Sara Uu
3642	Thai Character Phinthu
3647	Thai Currency Symbol Baht
3648	Thai Character Sara E
3649	Thai Character Sara Ae
3650	Thai Character Sara O
3651	Thai Character Sara Ai Maimuan
3652	Thai Character Sara Ai Maimalai
3653	Thai Character Lakkhangyao
3654	Thai Character Maiyamok
3655	Thai Character Maitaikhu
3656	Thai Character Mai Ek
3657	Thai Character Mai Tho
3658	Thai Character Mai Tri
3659	Thai Character Mai Chattawa
3660	Thai Character Thanthakhat
3661	Thai Character Nikhahit
3662	Thai Character Yamakkan
3663	Thai Character Fongman
3664	Thai Digit Zero
3665	Thai Digit One
3666	Thai Digit Two
3667	Thai Digit Three
3668	Thai Digit Four
3669	Thai Digit Five
3670	Thai Digit Six
3671	Thai Digit Seven
3672	Thai Digit Eight
3673	Thai Digit Nine
3674	Thai Character Angkhankhu
3675	Thai Character Khomut
3713	Lao Letter Ko
3714	Lao Letter Kho Sung
3716	Lao Letter Kho Tam
3719	Lao Letter Ngo
3720	Lao Letter Co
3722	Lao Letter So Tam
3725	Lao Letter Nyo
3732	Lao Letter Do
3733	Lao Letter To
3734	Lao Letter Tho Sung
3735	Lao Letter Tho Tam
3737	Lao Letter No
3738	Lao Letter Bo
3739	Lao Letter Po
3740	Lao Letter Pho Sung
3741	Lao Letter Fo Tam
3742	Lao Letter Pho Tam
3743	Lao Letter Fo Sung
3745	Lao Letter Mo
3746	Lao Letter Yo
3747	Lao Letter Lo Ling
3749	Lao Letter Lo Loot
3751	Lao Letter Wo
3754	Lao Letter So Sung
3755	Lao Letter Ho Sung
3757	Lao Letter O
3758	Lao Letter Ho Tam
3759	Lao Ellipsis
3760	Lao Vowel Sign A
3761	Lao Vowel Sign Mai Kan
3762	Lao Vowel Sign Aa
3763	Lao Vowel Sign Am
3764	Lao Vowel Sign I
3765	Lao Vowel Sign Ii
3766	Lao Vowel Sign Y
3767	Lao Vowel Sign Yy
3768	Lao Vowel Sign U
3769	Lao Vowel Sign Uu
3771	Lao Vowel Sign Mai Kon
3772	Lao Semivowel Sign Lo
3773	Lao Semivowel Sign Nyo
3776	Lao Vowel Sign E
3777	Lao Vowel Sign Ei
3778	Lao Vowel Sign O
3779	Lao Vowel Sign Ay
3780	Lao Vowel Sign Ai
3782	Lao Ko La
3784	Lao Tone Mai Ek
3785	Lao Tone Mai Tho
3786	Lao Tone Mai Ti
3787	Lao Tone Mai Catawa
3788	Lao Cancellation Mark
3789	Lao Niggahita
3792	Lao Digit Zero
3793	Lao Digit One
3794	Lao Digit Two
3795	Lao Digit Three
3796	Lao Digit Four
3797	Lao Digit Five
3798	Lao Digit Six
3799	Lao Digit Seven
3800	Lao Digit Eight
3801	Lao Digit Nine
3804	Lao Ho No
3805	Lao Ho Mo
3840	Tibetan Syllable Om
3841	Tibetan Mark Gter Yig Mgo Truncated A
3842	Tibetan Mark Gter Yig Mgo -um Rnam Bcad Ma
3843	Tibetan Mark Gter Yig Mgo -um Gter Tsheg Ma
3844	Tibetan Mark Initial Yig Mgo Mdun Ma
3845	Tibetan Mark Closing Yig Mgo Sgab Ma
3846	Tibetan Mark Caret Yig Mgo Phur Shad Ma
3847	Tibetan Mark Yig Mgo Tsheg Shad Ma
3848	Tibetan Mark Sbrul Shad
3849	Tibetan Mark Bskur Yig Mgo
3850	Tibetan Mark Bka- Shog Yig Mgo
3851	Tibetan Mark Intersyllabic Tsheg
3852	Tibetan Mark Delimiter Tsheg Bstar
3853	Tibetan Mark Shad
3854	Tibetan Mark Nyis Shad
3855	Tibetan Mark Tsheg Shad
3856	Tibetan Mark Nyis Tsheg Shad
3857	Tibetan Mark Rin Chen Spungs Shad
3858	Tibetan Mark Rgya Gram Shad
3859	Tibetan Mark Caret -dzud Rtags Me Long Can
3860	Tibetan Mark Gter Tsheg
3861	Tibetan Logotype Sign Chad Rtags
3862	Tibetan Logotype Sign Lhag Rtags
3863	Tibetan Astrological Sign Sgra Gcan -char Rtags
3864	Tibetan Astrological Sign -khyud Pa
3865	Tibetan Astrological Sign Sdong Tshugs
3866	Tibetan Sign Rdel Dkar Gcig
3867	Tibetan Sign Rdel Dkar Gnyis
3868	Tibetan Sign Rdel Dkar Gsum
3869	Tibetan Sign Rdel Nag Gcig
3870	Tibetan Sign Rdel Nag Gnyis
3871	Tibetan Sign Rdel Dkar Rdel Nag
3872	Tibetan Digit Zero
3873	Tibetan Digit One
3874	Tibetan Digit Two
3875	Tibetan Digit Three
3876	Tibetan Digit Four
3877	Tibetan Digit Five
3878	Tibetan Digit Six
3879	Tibetan Digit Seven
3880	Tibetan Digit Eight
3881	Tibetan Digit Nine
3882	Tibetan Digit Half One
3883	Tibetan Digit Half Two
3884	Tibetan Digit Half Three
3885	Tibetan Digit Half Four
3886	Tibetan Digit Half Five
3887	Tibetan Digit Half Six
3888	Tibetan Digit Half Seven
3889	Tibetan Digit Half Eight
3890	Tibetan Digit Half Nine
3891	Tibetan Digit Half Zero
3892	Tibetan Mark Bsdus Rtags
3893	Tibetan Mark Ngas Bzung Nyi Zla
3894	Tibetan Mark Caret -dzud Rtags Bzhi Mig Can
3895	Tibetan Mark Ngas Bzung Sgor Rtags
3896	Tibetan Mark Che Mgo
3897	Tibetan Mark Tsa -phru
3898	Tibetan Mark Gug Rtags Gyon
3899	Tibetan Mark Gug Rtags Gyas
3900	Tibetan Mark Ang Khang Gyon
3901	Tibetan Mark Ang Khang Gyas
3902	Tibetan Sign Yar Tshes
3903	Tibetan Sign Mar Tshes
3904	Tibetan Letter Ka
3905	Tibetan Letter Kha
3906	Tibetan Letter Ga
3907	Tibetan Letter Gha
3908	Tibetan Letter Nga
3909	Tibetan Letter Ca
3910	Tibetan Letter Cha
3911	Tibetan Letter Ja
3913	Tibetan Letter Nya
3914	Tibetan Letter Tta
3915	Tibetan Letter Ttha
3916	Tibetan Letter Dda
3917	Tibetan Letter Ddha
3918	Tibetan Letter Nna
3919	Tibetan Letter Ta
3920	Tibetan Letter Tha
3921	Tibetan Letter Da
3922	Tibetan Letter Dha
3923	Tibetan Letter Na
3924	Tibetan Letter Pa
3925	Tibetan Letter Pha
3926	Tibetan Letter Ba
3927	Tibetan Letter Bha
3928	Tibetan Letter Ma
3929	Tibetan Letter Tsa
3930	Tibetan Letter Tsha
3931	Tibetan Letter Dza
3932	Tibetan Letter Dzha
3933	Tibetan Letter Wa
3934	Tibetan Letter Zha
3935	Tibetan Letter Za
3936	Tibetan Letter -a
3937	Tibetan Letter Ya
3938	Tibetan Letter Ra
3939	Tibetan Letter La
3940	Tibetan Letter Sha
3941	Tibetan Letter Ssa
3942	Tibetan Letter Sa
3943	Tibetan Letter Ha
3944	Tibetan Letter A
3945	Tibetan Letter Kssa
3946	Tibetan Letter Fixed-form Ra
3947	Tibetan Letter Kka
3948	Tibetan Letter Rra
3953	Tibetan Vowel Sign Aa
3954	Tibetan Vowel Sign I
3955	Tibetan Vowel Sign Ii
3956	Tibetan Vowel Sign U
3957	Tibetan Vowel Sign Uu
3958	Tibetan Vowel Sign Vocalic R
3959	Tibetan Vowel Sign Vocalic Rr
3960	Tibetan Vowel Sign Vocalic L
3961	Tibetan Vowel Sign Vocalic Ll
3962	Tibetan Vowel Sign E
3963	Tibetan Vowel Sign Ee
3964	Tibetan Vowel Sign O
3965	Tibetan Vowel Sign Oo
3966	Tibetan Sign Rjes Su Nga Ro
3967	Tibetan Sign Rnam Bcad
3968	Tibetan Vowel Sign Reversed I
3969	Tibetan Vowel Sign Reversed Ii
3970	Tibetan Sign Nyi Zla Naa Da
3971	Tibetan Sign Sna Ldan
3972	Tibetan Mark Halanta
3973	Tibetan Mark Paluta
3974	Tibetan Sign Lci Rtags
3975	Tibetan Sign Yang Rtags
3976	Tibetan Sign Lce Tsa Can
3977	Tibetan Sign Mchu Can
3978	Tibetan Sign Gru Can Rgyings
3979	Tibetan Sign Gru Med Rgyings
3984	Tibetan Subjoined Letter Ka
3985	Tibetan Subjoined Letter Kha
3986	Tibetan Subjoined Letter Ga
3987	Tibetan Subjoined Letter Gha
3988	Tibetan Subjoined Letter Nga
3989	Tibetan Subjoined Letter Ca
3990	Tibetan Subjoined Letter Cha
3991	Tibetan Subjoined Letter Ja
3993	Tibetan Subjoined Letter Nya
3994	Tibetan Subjoined Letter Tta
3995	Tibetan Subjoined Letter Ttha
3996	Tibetan Subjoined Letter Dda
3997	Tibetan Subjoined Letter Ddha
3998	Tibetan Subjoined Letter Nna
3999	Tibetan Subjoined Letter Ta
4000	Tibetan Subjoined Letter Tha
4001	Tibetan Subjoined Letter Da
4002	Tibetan Subjoined Letter Dha
4003	Tibetan Subjoined Letter Na
4004	Tibetan Subjoined Letter Pa
4005	Tibetan Subjoined Letter Pha
4006	Tibetan Subjoined Letter Ba
4007	Tibetan Subjoined Letter Bha
4008	Tibetan Subjoined Letter Ma
4009	Tibetan Subjoined Letter Tsa
4010	Tibetan Subjoined Letter Tsha
4011	Tibetan Subjoined Letter Dza
4012	Tibetan Subjoined Letter Dzha
4013	Tibetan Subjoined Letter Wa
4014	Tibetan Subjoined Letter Zha
4015	Tibetan Subjoined Letter Za
4016	Tibetan Subjoined Letter -a
4017	Tibetan Subjoined Letter Ya
4018	Tibetan Subjoined Letter Ra
4019	Tibetan Subjoined Letter La
4020	Tibetan Subjoined Letter Sha
4021	Tibetan Subjoined Letter Ssa
4022	Tibetan Subjoined Letter Sa
4023	Tibetan Subjoined Letter Ha
4024	Tibetan Subjoined Letter A
4025	Tibetan Subjoined Letter Kssa
4026	Tibetan Subjoined Letter Fixed-form Wa
4027	Tibetan Subjoined Letter Fixed-form Ya
4028	Tibetan Subjoined Letter Fixed-form Ra
4030	Tibetan Ku Ru Kha
4031	Tibetan Ku Ru Kha Bzhi Mig Can
4032	Tibetan Cantillation Sign Heavy Beat
4033	Tibetan Cantillation Sign Light Beat
4034	Tibetan Cantillation Sign Cang Te-u
4035	Tibetan Cantillation Sign Sbub -chal
4036	Tibetan Symbol Dril Bu
4037	Tibetan Symbol Rdo Rje
4038	Tibetan Symbol Padma Gdan
4039	Tibetan Symbol Rdo Rje Rgya Gram
4040	Tibetan Symbol Phur Pa
4041	Tibetan Symbol Nor Bu
4042	Tibetan Symbol Nor Bu Nyis -khyil
4043	Tibetan Symbol Nor Bu Gsum -khyil
4044	Tibetan Symbol Nor Bu Bzhi -khyil
4046	Tibetan Sign Rdel Nag Rdel Dkar
4047	Tibetan Sign Rdel Nag Gsum
4048	Tibetan Mark Bska- Shog Gi Mgo Rgyan
4049	Tibetan Mark Mnyam Yig Gi Mgo Rgyan
4050	Tibetan Mark Nyis Tsheg
4051	Tibetan Mark Initial Brda Rnying Yig Mgo Mdun Ma
4052	Tibetan Mark Closing Brda Rnying Yig Mgo Sgab Ma
4096	Myanmar Letter Ka
4097	Myanmar Letter Kha
4098	Myanmar Letter Ga
4099	Myanmar Letter Gha
4100	Myanmar Letter Nga
4101	Myanmar Letter Ca
4102	Myanmar Letter Cha
4103	Myanmar Letter Ja
4104	Myanmar Letter Jha
4105	Myanmar Letter Nya
4106	Myanmar Letter Nnya
4107	Myanmar Letter Tta
4108	Myanmar Letter Ttha
4109	Myanmar Letter Dda
4110	Myanmar Letter Ddha
4111	Myanmar Letter Nna
4112	Myanmar Letter Ta
4113	Myanmar Letter Tha
4114	Myanmar Letter Da
4115	Myanmar Letter Dha
4116	Myanmar Letter Na
4117	Myanmar Letter Pa
4118	Myanmar Letter Pha
4119	Myanmar Letter Ba
4120	Myanmar Letter Bha
4121	Myanmar Letter Ma
4122	Myanmar Letter Ya
4123	Myanmar Letter Ra
4124	Myanmar Letter La
4125	Myanmar Letter Wa
4126	Myanmar Letter Sa
4127	Myanmar Letter Ha
4128	Myanmar Letter Lla
4129	Myanmar Letter A
4130	Myanmar Letter Shan A
4131	Myanmar Letter I
4132	Myanmar Letter Ii
4133	Myanmar Letter U
4134	Myanmar Letter Uu
4135	Myanmar Letter E
4136	Myanmar Letter Mon E
4137	Myanmar Letter O
4138	Myanmar Letter Au
4139	Myanmar Vowel Sign Tall Aa
4140	Myanmar Vowel Sign Aa
4141	Myanmar Vowel Sign I
4142	Myanmar Vowel Sign Ii
4143	Myanmar Vowel Sign U
4144	Myanmar Vowel Sign Uu
4145	Myanmar Vowel Sign E
4146	Myanmar Vowel Sign Ai
4147	Myanmar Vowel Sign Mon Ii
4148	Myanmar Vowel Sign Mon O
4149	Myanmar Vowel Sign E Above
4150	Myanmar Sign Anusvara
4151	Myanmar Sign Dot Below
4152	Myanmar Sign Visarga
4153	Myanmar Sign Virama
4154	Myanmar Sign Asat
4155	Myanmar Consonant Sign Medial Ya
4156	Myanmar Consonant Sign Medial Ra
4157	Myanmar Consonant Sign Medial Wa
4158	Myanmar Consonant Sign Medial Ha
4159	Myanmar Letter Great Sa
4160	Myanmar Digit Zero
4161	Myanmar Digit One
4162	Myanmar Digit Two
4163	Myanmar Digit Three
4164	Myanmar Digit Four
4165	Myanmar Digit Five
4166	Myanmar Digit Six
4167	Myanmar Digit Seven
4168	Myanmar Digit Eight
4169	Myanmar Digit Nine
4170	Myanmar Sign Little Section
4171	Myanmar Sign Section
4172	Myanmar Symbol Locative
4173	Myanmar Symbol Completed
4174	Myanmar Symbol Aforementioned
4175	Myanmar Symbol Genitive
4176	Myanmar Letter Sha
4177	Myanmar Letter Ssa
4178	Myanmar Letter Vocalic R
4179	Myanmar Letter Vocalic Rr
4180	Myanmar Letter Vocalic L
4181	Myanmar Letter Vocalic Ll
4182	Myanmar Vowel Sign Vocalic R
4183	Myanmar Vowel Sign Vocalic Rr
4184	Myanmar Vowel Sign Vocalic L
4185	Myanmar Vowel Sign Vocalic Ll
4186	Myanmar Letter Mon Nga
4187	Myanmar Letter Mon Jha
4188	Myanmar Letter Mon Bba
4189	Myanmar Letter Mon Bbe
4190	Myanmar Consonant Sign Mon Medial Na
4191	Myanmar Consonant Sign Mon Medial Ma
4192	Myanmar Consonant Sign Mon Medial La
4193	Myanmar Letter Sgaw Karen Sha
4194	Myanmar Vowel Sign Sgaw Karen Eu
4195	Myanmar Tone Mark Sgaw Karen Hathi
4196	Myanmar Tone Mark Sgaw Karen Ke Pho
4197	Myanmar Letter Western Pwo Karen Tha
4198	Myanmar Letter Western Pwo Karen Pwa
4199	Myanmar Vowel Sign Western Pwo Karen Eu
4200	Myanmar Vowel Sign Western Pwo Karen Ue
4201	Myanmar Sign Western Pwo Karen Tone-1
4202	Myanmar Sign Western Pwo Karen Tone-2
4203	Myanmar Sign Western Pwo Karen Tone-3
4204	Myanmar Sign Western Pwo Karen Tone-4
4205	Myanmar Sign Western Pwo Karen Tone-5
4206	Myanmar Letter Eastern Pwo Karen Nna
4207	Myanmar Letter Eastern Pwo Karen Ywa
4208	Myanmar Letter Eastern Pwo Karen Ghwa
4209	Myanmar Vowel Sign Geba Karen I
4210	Myanmar Vowel Sign Kayah Oe
4211	Myanmar Vowel Sign Kayah U
4212	Myanmar Vowel Sign Kayah Ee
4213	Myanmar Letter Shan Ka
4214	Myanmar Letter Shan Kha
4215	Myanmar Letter Shan Ga
4216	Myanmar Letter Shan Ca
4217	Myanmar Letter Shan Za
4218	Myanmar Letter Shan Nya
4219	Myanmar Letter Shan Da
4220	Myanmar Letter Shan Na
4221	Myanmar Letter Shan Pha
4222	Myanmar Letter Shan Fa
4223	Myanmar Letter Shan Ba
4224	Myanmar Letter Shan Tha
4225	Myanmar Letter Shan Ha
4226	Myanmar Consonant Sign Shan Medial Wa
4227	Myanmar Vowel Sign Shan Aa
4228	Myanmar Vowel Sign Shan E
4229	Myanmar Vowel Sign Shan E Above
4230	Myanmar Vowel Sign Shan Final Y
