8481	24	&#8481;	℡	Telephone Sign	Common	So	(Symbols)	_sym	Letterlike Symbols
8539	5	&#8539;	⅛	Vulgar Fraction One Eighth	Common	No	(Numbers)	_num	Number Forms
8597	25	&#8597;	↕	Up Down Arrow	Common	So	(Drawing)	_drw	Arrows
8713	3	&notin;	∉	Not An Element Of	Common	Sm	(Mathematical)	_mth	Mathematical Operators
9003	8	&#9003;	⌫	Erase To The Left	Common	So	(Mathematical)	_mth	Miscellaneous Technical
9061	1	&#9061;	⍥	Apl Functional Symbol Circle Diaeresis	Common	So	(Mathematical)	_mth	Miscellaneous Technical
9235	1	&#9235;	␓	Symbol For Device Control Three	Common	So	(Symbols)	_sym	Control Pictures
9409	5	&#9409;	Ⓛ	Circled Latin Capital Letter L	Common	So	Latin	Latn	Enclosed Alphanumerics
9583	163	&#9583;	╯	Box Drawings Light Arc Up And Left	Common	So	(Drawing)	_drw	Box Drawing
9641	11	&#9641;	▩	Square With Diagonal Crosshatch Fill	Common	So	(Drawing)	_drw	Geometric Shapes
9699	83	&#9699;	◣	Black Lower Left Triangle	Common	So	(Drawing)	_drw	Geometric Shapes
9757	266	&#9757;	☝	White Up Pointing Index	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9815	31	&#9815;	♗	White Chess Bishop	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9873	14	&#9873;	⚑	Black Flag	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
10047	340	&#10047;	✿	Black Florette	Common	So	(Symbols)	_sym	Dingbats
10105	1	&#10105;	❹	Dingbat Negative Circled Digit Four	Common	No	(Symbols)	_sym	Dingbats
10163	5	&#10163;	➳	White-feathered Rightwards Arrow	Common	So	(Symbols)	_sym	Dingbats
10511	1	&#10511;	⤏	Rightwards Triple Dash Arrow	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10569	1	&#10569;	⥉	Upwards Two-headed Arrow From Small Circle	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
12309	1241	&#12309;	〕	Right Tortoise Shell Bracket	Common	Pe	CJK	_cjk	CJK Symbols and Punctuation
12367	1790699	&#12367;	く	Hiragana Letter Ku	Hiragana	Lo	Hiragana	_hir	Hiragana
12425	2497819	&#12425;	ら	Hiragana Letter Ra	Hiragana	Lo	Hiragana	_hir	Hiragana
12483	841196	&#12483;	ッ	Katakana Letter Small Tu	Katakana	Lo	Katakana	Kana	Katakana
12541	12182	&#12541;	ヽ	Katakana Iteration Mark	Katakana	Lm	Katakana	Kana	Katakana
12599	33	&#12599;	ㄷ	Hangul Letter Tikeut	Hangul	Lo	Korean	Kore	Hangul Compatibility Jamo
13063	6	&#13063;	㌇	Square Esukuudo	Katakana	So	CJK	_cjk	CJK Compatibility
13121	3	&#13121;	㍁	Square Hooru	Katakana	So	CJK	_cjk	CJK Compatibility
13179	152	&#13179;	㍻	Square Era Name Heisei	Common	So	CJK	_cjk	CJK Compatibility
40961	1	&#40961;	ꀁ	Yi Syllable Ix	Yi	Lo	Yi	Yiii	Yi Syllables
42121	2	&#42121;	ꒉ	Yi Syllable Yy	Yi	Lo	Yi	Yiii	Yi Syllables
42411	3	&#42411;	ꖫ	Vai Syllable Ndu	Vai	Lo	Vai	Vaii	Vai
42469	1	&#42469;	ꗥ	Vai Syllable Hen	Vai	Lo	Vai	Vaii	Vai
64045	1	&#64045;	鶴	CJK Compatibility Ideograph-fa2d	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
64335	3	&#64335;	ﭏ	Hebrew Ligature Alef Lamed	Hebrew	Lo	(Miscellaneous)	_msc	Alphabetic Presentation Forms
65089	3	&#65089;	﹁	Presentation Form For Vertical Left Corner Bracket	Common	Ps	CJK	_cjk	CJK Compatibility Forms
65205	104	&#65205;	ﺵ	Arabic Letter Sheen Isolated Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65263	382	&#65263;	ﻯ	Arabic Letter Alef Maksura Isolated Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65321	7300	&#65321;	Ｉ	Fullwidth Latin Capital Letter I	Latin	L&	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65379	12687	&#65379;	｣	Halfwidth Right Corner Bracket	Common	Pe	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65437	22851	&#65437;	ﾝ	Halfwidth Katakana Letter N	Katakana	Lo	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
14	118	&#14;		<control>	Common	Cc	Latin	Latn	Basic Latin
130	484	&#130;		<control>	Common	Cc	Latin	Latn	Latin-1 Supplement
188	12861	&frac14;	¼	Vulgar Fraction One Quarter	Common	No	Latin	Latn	Latin-1 Supplement
246	178830	&ouml;	ö	Latin Small Letter O With Diaeresis	Latin	L&	Latin	Latn	Latin-1 Supplement
304	4184	&#304;	İ	Latin Capital Letter I With Dot Above	Latin	L&	Latin	Latn	Latin Extended-A
362	20	&#362;	Ū	Latin Capital Letter U With Macron	Latin	L&	Latin	Latn	Latin Extended-A
420	4	&#420;	Ƥ	Latin Capital Letter P With Hook	Latin	L&	Latin	Latn	Latin Extended-B
478	1	&#478;	Ǟ	Latin Capital Letter A With Diaeresis And Macron	Latin	L&	Latin	Latn	Latin Extended-B
536	22	&#536;	Ș	Latin Capital Letter S With Comma Below	Latin	L&	Latin	Latn	Latin Extended-B
594	28	&#594;	ɒ	Latin Small Letter Turned Alpha	Latin	L&	(Phonetic)	_ipa	IPA Extensions
652	722	&#652;	ʌ	Latin Small Letter Turned V	Latin	L&	(Phonetic)	_ipa	IPA Extensions
710	9569	&circ;	ˆ	Modifier Letter Circumflex Accent	Common	Lm	(Symbols)	_sym	Spacing Modifier Letters
768	480	&#768;	̀	Combining Grave Accent	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
826	13	&#826;	̺	Combining Inverted Bridge Below	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
884	3	&#884;	ʹ	Greek Numeral Sign	Common	Lm	Greek	Grek	Greek and Coptic
942	19969	&#942;	ή	Greek Small Letter Eta With Tonos	Greek	L&	Greek	Grek	Greek and Coptic
1000	5	&#1000;	Ϩ	Coptic Capital Letter Hori	Coptic	L&	Greek	Grek	Greek and Coptic
1058	11702	&#1058;	Т	Cyrillic Capital Letter Te	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1116	414	&#1116;	ќ	Cyrillic Small Letter Kje	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1174	22	&#1174;	Җ	Cyrillic Capital Letter Zhe With Descender	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1348	2	&#1348;	Մ	Armenian Capital Letter Men	Armenian	L&	Armenian	Armn	Armenian
1406	11	&#1406;	վ	Armenian Small Letter Vew	Armenian	L&	Armenian	Armn	Armenian
1464	61	&#1464;	ָ	Hebrew Point Qamats	Hebrew	Mn	Hebrew	Hebr	Hebrew
1522	1	&#1522;	ײ	Hebrew Ligature Yiddish Double Yod	Hebrew	Lo	Hebrew	Hebr	Hebrew
1580	74765	&#1580;	ج	Arabic Letter Jeem	Arabic	Lo	Arabic	Arab	Arabic
1638	41	&#1638;	٦	Arabic-indic Digit Six	Common	Nd	Arabic	Arab	Arabic
1696	2	&#1696;	ڠ	Arabic Letter Ain With Three Dots Above	Arabic	Lo	Arabic	Arab	Arabic
1754	1	&#1754;	ۚ	Arabic Small High Jeem	Arabic	Mn	Arabic	Arab	Arabic
1812	14	&#1812;	ܔ	Syriac Letter Gamal Garshuni	Syriac	Lo	Syriac	Syrc	Syriac
1928	26	&#1928;	ވ	Thaana Letter Vaavu	Thaana	Lo	Thaana	Thaa	Thaana
1986	5	&#1986;	߂	Nko Digit Two	Nko	Nd	N'Ko	Nkoo	N'Ko (Mandenkan)
2334	35	&#2334;	ञ	Devanagari Letter Nya	Devanagari	Lo	Devanagari	Deva	Devanagari
2392	3	&#2392;	क़	Devanagari Letter Qa	Devanagari	Lo	Devanagari	Deva	Devanagari
2508	2	&#2508;	ৌ	Bengali Vowel Sign Au	Bengali	Mc	Bengali	Beng	Bengali
2566	11	&#2566;	ਆ	Gurmukhi Letter Aa	Gurmukhi	Lo	Gurmukhi	Guru	Gurmukhi
2624	46	&#2624;	ੀ	Gurmukhi Vowel Sign Ii	Gurmukhi	Mc	Gurmukhi	Guru	Gurmukhi
2972	1511	&#2972;	ஜ	Tamil Letter Ja	Tamil	Lo	Tamil	Taml	Tamil
3088	21	&#3088;	ఐ	Telugu Letter Ai	Telugu	Lo	Telugu	Telu	Telugu
3146	123	&#3146;	ొ	Telugu Vowel Sign O	Telugu	Mn	Telugu	Telu	Telugu
3262	1609	&#3262;	ಾ	Kannada Vowel Sign Aa	Kannada	Mc	Kannada	Knda	Kannada
3378	925	&#3378;	ല	Malayalam Letter La	Malayalam	Lo	Malayalam	Mlym	Malayalam
3610	119222	&#3610;	บ	Thai Character Bo Baimai	Thai	Lo	Thai	Thai	Thai
3668	73	&#3668;	๔	Thai Digit Four	Thai	Nd	Thai	Thai	Thai
3784	1600	&#3784;	່	Lao Tone Mai Ek	Lao	Mn	Lao	Laoo	Lao
3842	1	&#3842;	༂	Tibetan Mark Gter Yig Mgo -um Rnam Bcad Ma	Tibetan	So	Tibetan	Tibt	Tibetan
4132	1	&#4132;	ဤ	Myanmar Letter Ii	Myanmar	Lo	Myanmar	Mymr	Burmese (Myanmar)
4190	27	&#4190;	ၞ	Myanmar Consonant Sign Mon Medial Na	Myanmar	Mn	Myanmar	Mymr	Burmese (Myanmar)
4306	153	&#4306;	გ	Georgian Letter Gan	Georgian	Lo	Georgian	Geor	Georgian
4364	1	&#4364;	ᄌ	Hangul Choseong Cieuc	Hangul	Lo	Korean	Kore	Hangul Jamo
4538	1	&#4538;	ᆺ	Hangul Jongseong Sios	Hangul	Lo	Korean	Kore	Hangul Jamo
4770	4	&#4770;	ኢ	Ethiopic Syllable Glottal I	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
5234	2	&#5234;	ᑲ	Canadian Syllabics Ka	Canadian_Aboriginal	Lo	Unified Canadian Aboriginal Syllabics	Cans	Unified Canadian Aboriginal Syllabics
7438	5	&#7438;	ᴎ	Latin Letter Small Capital Reversed N	Latin	L&	(Phonetic)	_ipa	Phonetic Extensions
7844	54	&#7844;	Ấ	Latin Capital Letter A With Circumflex And Acute	Latin	L&	Latin	Latn	Latin Extended Additional
7902	24	&#7902;	Ở	Latin Capital Letter O With Horn And Hook Above	Latin	L&	Latin	Latn	Latin Extended Additional
7960	1	&#7960;	Ἐ	Greek Capital Letter Epsilon With Psili	Greek	L&	Greek	Grek	Greek Extended
8134	4	&#8134;	ῆ	Greek Small Letter Eta With Perispomeni	Greek	L&	Greek	Grek	Greek Extended
8192	101	&#8192;	 	En Quad	Common	Zs	(Symbols)	_sym	General Punctuation
8250	5172	&rsaquo;	›	Single Right-pointing Angle Quotation Mark	Common	Pf	(Symbols)	_sym	General Punctuation
8308	4	&#8308;	⁴	Superscript Four	Common	No	(Symbols)	_sym	Superscripts and Subscripts
8366	32	&#8366;	₮	Tugrik Sign	Common	Sc	(Symbols)	_sym	Currency Symbols
8482	14315	&trade;	™	Trade Mark Sign	Common	So	(Symbols)	_sym	Letterlike Symbols
8540	2	&#8540;	⅜	Vulgar Fraction Three Eighths	Common	No	(Numbers)	_num	Number Forms
8598	49	&#8598;	↖	North West Arrow	Common	So	(Drawing)	_drw	Arrows
8714	1	&#8714;	∊	Small Element Of	Common	Sm	(Mathematical)	_mth	Mathematical Operators
9004	1	&#9004;	⌬	Benzene Ring	Common	So	(Mathematical)	_mth	Miscellaneous Technical
9352	3	&#9352;	⒈	Digit One Full Stop	Common	No	Latin	Latn	Enclosed Alphanumerics
9410	23	&#9410;	Ⓜ	Circled Latin Capital Letter M	Common	So	Latin	Latn	Enclosed Alphanumerics
9584	141	&#9584;	╰	Box Drawings Light Arc Up And Right	Common	So	(Drawing)	_drw	Box Drawing
9642	129	&#9642;	▪	Black Small Square	Common	So	(Drawing)	_drw	Geometric Shapes
9700	34	&#9700;	◤	Black Upper Left Triangle	Common	So	(Drawing)	_drw	Geometric Shapes
9758	640	&#9758;	☞	White Right Pointing Index	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9816	126	&#9816;	♘	White Chess Knight	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9874	2	&#9874;	⚒	Hammer And Pick	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9990	11	&#9990;	✆	Telephone Location Sign	Common	So	(Symbols)	_sym	Dingbats
10048	969	&#10048;	❀	White Florette	Common	So	(Symbols)	_sym	Dingbats
10164	6	&#10164;	➴	Black-feathered South East Arrow	Common	So	(Symbols)	_sym	Dingbats
10280	4	&#10280;	⠨	Braille Pattern Dots-46	Braille	So	(Braille)	_brl	Braille Patterns
10512	1	&#10512;	⤐	Rightwards Two-headed Triple Dash Arrow	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10570	1	&#10570;	⥊	Left Barb Up Right Barb Down Harpoon	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10686	2	&#10686;	⦾	Circled White Bullet	Common	Sm	(Mathematical)	_mth	Miscellaneous Mathematical Symbols-B
11440	1	&#11440;	Ⲱ	Coptic Capital Letter Oou	Coptic	L&	Coptic	Copt	Coptic
12310	47	&#12310;	〖	Left White Lenticular Bracket	Common	Ps	CJK	_cjk	CJK Symbols and Punctuation
12368	156376	&#12368;	ぐ	Hiragana Letter Gu	Hiragana	Lo	Hiragana	_hir	Hiragana
12426	1790482	&#12426;	り	Hiragana Letter Ri	Hiragana	Lo	Hiragana	_hir	Hiragana
12484	183340	&#12484;	ツ	Katakana Letter Tu	Katakana	Lo	Katakana	Kana	Katakana
12542	5603	&#12542;	ヾ	Katakana Voiced Iteration Mark	Katakana	Lm	Katakana	Kana	Katakana
12600	4	&#12600;	ㄸ	Hangul Letter Ssangtikeut	Hangul	Lo	Korean	Kore	Hangul Compatibility Jamo
12832	1	&#12832;	㈠	Parenthesized Ideograph One	Common	No	CJK	_cjk	Enclosed CJK Letters and Months
13064	23	&#13064;	㌈	Square Eekaa	Katakana	So	CJK	_cjk	CJK Compatibility
13122	17	&#13122;	㍂	Square Hoon	Katakana	So	CJK	_cjk	CJK Compatibility
13180	9	&#13180;	㍼	Square Era Name Syouwa	Common	So	CJK	_cjk	CJK Compatibility
40962	1	&#40962;	ꀂ	Yi Syllable I	Yi	Lo	Yi	Yiii	Yi Syllables
42180	6	&#42180;	꓄	Yi Radical Zziet	Yi	So	Yi	Yiii	Yi Radicals
42470	4	&#42470;	ꗦ	Vai Syllable We	Vai	Lo	Vai	Vaii	Vai
63930	2	&#63930;	了	CJK Compatibility Ideograph-f9ba	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
64336	1	&#64336;	ﭐ	Arabic Letter Alef Wasla Isolated Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-A
64394	4	&#64394;	ﮊ	Arabic Letter Jeh Isolated Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-A
65090	4	&#65090;	﹂	Presentation Form For Vertical Right Corner Bracket	Common	Pe	CJK	_cjk	CJK Compatibility Forms
65206	54	&#65206;	ﺶ	Arabic Letter Sheen Final Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65264	1025	&#65264;	ﻰ	Arabic Letter Alef Maksura Final Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65322	5349	&#65322;	Ｊ	Fullwidth Latin Capital Letter J	Latin	L&	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65380	3907	&#65380;	､	Halfwidth Ideographic Comma	Common	Po	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65438	49758	&#65438;	ﾞ	Halfwidth Katakana Voiced Sound Mark	Common	Lm	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
15	102	&#15;		<control>	Common	Cc	Latin	Latn	Basic Latin
131	518	&#131;		<control>	Common	Cc	Latin	Latn	Latin-1 Supplement
189	6126	&frac12;	½	Vulgar Fraction One Half	Common	No	Latin	Latn	Latin-1 Supplement
247	330	&divide;	÷	Division Sign	Common	Sm	Latin	Latn	Latin-1 Supplement
305	86632	&#305;	ı	Latin Small Letter Dotless I	Latin	L&	Latin	Latn	Latin Extended-A
363	4817	&#363;	ū	Latin Small Letter U With Macron	Latin	L&	Latin	Latn	Latin Extended-A
421	1	&#421;	ƥ	Latin Small Letter P With Hook	Latin	L&	Latin	Latn	Latin Extended-B
479	1	&#479;	ǟ	Latin Small Letter A With Diaeresis And Macron	Latin	L&	Latin	Latn	Latin Extended-B
537	493	&#537;	ș	Latin Small Letter S With Comma Below	Latin	L&	Latin	Latn	Latin Extended-B
595	30	&#595;	ɓ	Latin Small Letter B With Hook	Latin	L&	(Phonetic)	_ipa	IPA Extensions
653	1891	&#653;	ʍ	Latin Small Letter Turned W	Latin	L&	(Phonetic)	_ipa	IPA Extensions
711	463	&#711;	ˇ	Caron	Common	Lm	(Symbols)	_sym	Spacing Modifier Letters
769	692	&#769;	́	Combining Acute Accent	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
827	12	&#827;	̻	Combining Square Below	Inherited	Mn	(Diacriticals)	_dia	Combining Diacritical Marks
943	41400	&#943;	ί	Greek Small Letter Iota With Tonos	Greek	L&	Greek	Grek	Greek and Coptic
1001	4	&#1001;	ϩ	Coptic Small Letter Hori	Coptic	L&	Greek	Grek	Greek and Coptic
1059	7912	&#1059;	У	Cyrillic Capital Letter U	Cyrillic	L&	Cyrillic	Cyrl	Cyrillic
1349	7	&#1349;	Յ	Armenian Capital Letter Yi	Armenian	L&	Armenian	Armn	Armenian
1407	9	&#1407;	տ	Armenian Small Letter Tiwn	Armenian	L&	Armenian	Armn	Armenian
1465	39	&#1465;	ֹ	Hebrew Point Holam	Hebrew	Mn	Hebrew	Hebr	Hebrew
1523	12	&#1523;	׳	Hebrew Punctuation Geresh	Hebrew	Po	Hebrew	Hebr	Hebrew
1581	81718	&#1581;	ح	Arabic Letter Hah	Arabic	Lo	Arabic	Arab	Arabic
1639	41	&#1639;	٧	Arabic-indic Digit Seven	Common	Nd	Arabic	Arab	Arabic
1697	2	&#1697;	ڡ	Arabic Letter Dotless Feh	Arabic	Lo	Arabic	Arab	Arabic
1755	4	&#1755;	ۛ	Arabic Small High Three Dots	Arabic	Mn	Arabic	Arab	Arabic
1813	2	&#1813;	ܕ	Syriac Letter Dalath	Syriac	Lo	Syriac	Syrc	Syriac
1929	24	&#1929;	މ	Thaana Letter Meemu	Thaana	Lo	Thaana	Thaa	Thaana
2335	2460	&#2335;	ट	Devanagari Letter Tta	Devanagari	Lo	Devanagari	Deva	Devanagari
2393	5	&#2393;	ख़	Devanagari Letter Khha	Devanagari	Lo	Devanagari	Deva	Devanagari
2451	17	&#2451;	ও	Bengali Letter O	Bengali	Lo	Bengali	Beng	Bengali
2509	210	&#2509;	্	Bengali Sign Virama	Bengali	Mn	Bengali	Beng	Bengali
2567	2	&#2567;	ਇ	Gurmukhi Letter I	Gurmukhi	Lo	Gurmukhi	Guru	Gurmukhi
2625	36	&#2625;	ੁ	Gurmukhi Vowel Sign U	Gurmukhi	Mn	Gurmukhi	Guru	Gurmukhi
2741	28	&#2741;	વ	Gujarati Letter Va	Gujarati	Lo	Gujarati	Gujr	Gujarati
3147	683	&#3147;	ో	Telugu Vowel Sign Oo	Telugu	Mn	Telugu	Telu	Telugu
3205	244	&#3205;	ಅ	Kannada Letter A	Kannada	Lo	Kannada	Knda	Kannada
3263	2401	&#3263;	ಿ	Kannada Vowel Sign I	Kannada	Mn	Kannada	Knda	Kannada
3379	315	&#3379;	ള	Malayalam Letter Lla	Malayalam	Lo	Malayalam	Mlym	Malayalam
3495	133	&#3495;	ට	Sinhala Letter Alpapraana Ttayanna	Sinhala	Lo	Sinhala	Sinh	Sinhala
3611	90191	&#3611;	ป	Thai Character Po Pla	Thai	Lo	Thai	Thai	Thai
3669	580	&#3669;	๕	Thai Digit Five	Thai	Nd	Thai	Thai	Thai
3785	1515	&#3785;	້	Lao Tone Mai Tho	Lao	Mn	Lao	Laoo	Lao
3843	1	&#3843;	༃	Tibetan Mark Gter Yig Mgo -um Gter Tsheg Ma	Tibetan	So	Tibetan	Tibt	Tibetan
4017	4	&#4017;	ྱ	Tibetan Subjoined Letter Ya	Tibetan	Mn	Tibetan	Tibt	Tibetan
4133	142	&#4133;	ဥ	Myanmar Letter U	Myanmar	Lo	Myanmar	Mymr	Burmese (Myanmar)
4191	3	&#4191;	ၟ	Myanmar Consonant Sign Mon Medial Ma	Myanmar	Mn	Myanmar	Mymr	Burmese (Myanmar)
4307	250	&#4307;	დ	Georgian Letter Don	Georgian	Lo	Georgian	Geor	Georgian
4539	1	&#4539;	ᆻ	Hangul Jongseong Ssangsios	Hangul	Lo	Korean	Kore	Hangul Jamo
4771	2	&#4771;	ኣ	Ethiopic Syllable Glottal Aa	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
4829	4	&#4829;	ዝ	Ethiopic Syllable Ze	Ethiopic	Lo	Ethiopic	Ethi	Ethiopic
5815	1	&#5815;	ᚷ	Runic Letter Gebo Gyfu G	Runic	Lo	Runic	Runr	Runic
6047	1145	&#6047;	ស	Khmer Letter Sa	Khmer	Lo	Khmer	Khmr	Khmer
7439	4	&#7439;	ᴏ	Latin Letter Small Capital O	Latin	L&	(Phonetic)	_ipa	Phonetic Extensions
7787	3	&#7787;	ṫ	Latin Small Letter T With Dot Above	Latin	L&	Latin	Latn	Latin Extended Additional
7845	2348	&#7845;	ấ	Latin Small Letter A With Circumflex And Acute	Latin	L&	Latin	Latn	Latin Extended Additional
7903	1118	&#7903;	ở	Latin Small Letter O With Horn And Hook Above	Latin	L&	Latin	Latn	Latin Extended Additional
7961	1	&#7961;	Ἑ	Greek Capital Letter Epsilon With Dasia	Greek	L&	Greek	Grek	Greek Extended
8135	2	&#8135;	ῇ	Greek Small Letter Eta With Perispomeni And Ypogegrammeni	Greek	L&	Greek	Grek	Greek Extended
8193	129	&#8193;	 	Em Quad	Common	Zs	(Symbols)	_sym	General Punctuation
8251	4931	&#8251;	※	Reference Mark	Common	Po	(Symbols)	_sym	General Punctuation
8309	5	&#8309;	⁵	Superscript Five	Common	No	(Symbols)	_sym	Superscripts and Subscripts
8367	8	&#8367;	₯	Drachma Sign	Common	Sc	(Symbols)	_sym	Currency Symbols
8425	2	&#8425;	⃩	Combining Wide Bridge Above	Inherited	Mn	(Symbols)	_sym	Combining Diacritical Marks for Symbols
8541	4	&#8541;	⅝	Vulgar Fraction Five Eighths	Common	No	(Numbers)	_num	Number Forms
8599	36	&#8599;	↗	North East Arrow	Common	So	(Drawing)	_drw	Arrows
8657	3	&uArr;	⇑	Upwards Double Arrow	Common	So	(Drawing)	_drw	Arrows
8715	248	&ni;	∋	Contains As Member	Common	Sm	(Mathematical)	_mth	Mathematical Operators
8773	3	&cong;	≅	Approximately Equal To	Common	Sm	(Mathematical)	_mth	Mathematical Operators
8889	2	&#8889;	⊹	Hermitian Conjugate Matrix	Common	Sm	(Mathematical)	_mth	Mathematical Operators
9353	3	&#9353;	⒉	Digit Two Full Stop	Common	No	Latin	Latn	Enclosed Alphanumerics
9411	48	&#9411;	Ⓝ	Circled Latin Capital Letter N	Common	So	Latin	Latn	Enclosed Alphanumerics
9527	3	&#9527;	┷	Box Drawings Up Light And Horizontal Heavy	Common	So	(Drawing)	_drw	Box Drawing
9585	107	&#9585;	╱	Box Drawings Light Diagonal Upper Right To Lower Left	Common	So	(Drawing)	_drw	Box Drawing
9643	76	&#9643;	▫	White Small Square	Common	So	(Drawing)	_drw	Geometric Shapes
9701	34	&#9701;	◥	Black Upper Right Triangle	Common	So	(Drawing)	_drw	Geometric Shapes
9759	154	&#9759;	☟	White Down Pointing Index	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9817	50	&#9817;	♙	White Chess Pawn	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9875	5	&#9875;	⚓	Anchor	Common	So	(Mathematical)	_mth	Miscellaneous Symbols
9991	122	&#9991;	✇	Tape Drive	Common	So	(Symbols)	_sym	Dingbats
10049	138	&#10049;	❁	Eight Petalled Outlined Black Florette	Common	So	(Symbols)	_sym	Dingbats
10107	22	&#10107;	❻	Dingbat Negative Circled Digit Six	Common	No	(Symbols)	_sym	Dingbats
10165	5	&#10165;	➵	Black-feathered Rightwards Arrow	Common	So	(Symbols)	_sym	Dingbats
10513	1	&#10513;	⤑	Rightwards Arrow With Dotted Stem	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10571	1	&#10571;	⥋	Left Barb Down Right Barb Up Harpoon	Common	Sm	(Drawing)	_drw	Supplemental Arrows-B
10687	6	&#10687;	⦿	Circled Bullet	Common	Sm	(Mathematical)	_mth	Miscellaneous Mathematical Symbols-B
10803	1	&#10803;	⨳	Smash Product	Common	Sm	(Mathematical)	_mth	Supplemental Mathematical Operators
11557	20	&#11557;	ⴥ	Georgian Small Letter Hoe	Georgian	L&	Georgian	Geor	Georgian Supplement
12311	47	&#12311;	〗	Right White Lenticular Bracket	Common	Pe	CJK	_cjk	CJK Symbols and Punctuation
12369	1397742	&#12369;	け	Hiragana Letter Ke	Hiragana	Lo	Hiragana	_hir	Hiragana
12427	3825261	&#12427;	る	Hiragana Letter Ru	Hiragana	Lo	Hiragana	_hir	Hiragana
12485	1437	&#12485;	ヅ	Katakana Letter Du	Katakana	Lo	Katakana	Kana	Katakana
12601	204	&#12601;	ㄹ	Hangul Letter Rieul	Hangul	Lo	Korean	Kore	Hangul Compatibility Jamo
12833	1	&#12833;	㈡	Parenthesized Ideograph Two	Common	No	CJK	_cjk	Enclosed CJK Letters and Months
13065	26	&#13065;	㌉	Square Onsu	Katakana	So	CJK	_cjk	CJK Compatibility
13123	7	&#13123;	㍃	Square Maikuro	Katakana	So	CJK	_cjk	CJK Compatibility
13181	13	&#13181;	㍽	Square Era Name Taisyou	Common	So	CJK	_cjk	CJK Compatibility
41717	1	&#41717;	ꋵ	Yi Syllable Nzax	Yi	Lo	Yi	Yiii	Yi Syllables
41891	2	&#41891;	ꎣ	Yi Syllable Nrurx	Yi	Lo	Yi	Yiii	Yi Syllables
42413	2	&#42413;	ꖭ	Vai Syllable Shu	Vai	Lo	Vai	Vaii	Vai
42471	1	&#42471;	ꗧ	Vai Syllable Wen	Vai	Lo	Vai	Vaii	Vai
63873	1	&#63873;	女	CJK Compatibility Ideograph-f981	Han	Lo	CJK	_cjk	CJK Compatibility Ideographs
64279	1	&#64279;	ﬗ	Armenian Small Ligature Men Xeh	Armenian	L&	(Miscellaneous)	_msc	Alphabetic Presentation Forms
64395	3	&#64395;	ﮋ	Arabic Letter Jeh Final Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-A
65091	5	&#65091;	﹃	Presentation Form For Vertical Left White Corner Bracket	Common	Ps	CJK	_cjk	CJK Compatibility Forms
65207	369	&#65207;	ﺷ	Arabic Letter Sheen Initial Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65265	172	&#65265;	ﻱ	Arabic Letter Yeh Isolated Form	Arabic	Lo	Arabic	Arab	Arabic Presentation Forms-B
65323	10399	&#65323;	Ｋ	Fullwidth Latin Capital Letter K	Latin	L&	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65381	163982	&#65381;	･	Halfwidth Katakana Middle Dot	Common	Po	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
65439	61718	&#65439;	ﾟ	Halfwidth Katakana Semi-voiced Sound Mark	Common	Lm	(Miscellaneous)	_msc	Halfwidth and Fullwidth Forms
16	183	&#16;		<control>	Common	Cc	Latin	Latn	Basic Latin
